Datetime,TotalD,GEFS,NDFD,GAVG,REAL
2017-09-16 12:00:00,2750018.68544,1119909.22551,1101887.96703,1119909.22551,1167606.77128
2017-09-16 13:00:00,2756393.68544,1119913.42824,1102327.85433,1119913.42824,1167606.77128
2017-09-16 14:00:00,2762768.68544,1119917.63097,1102755.30381,1119917.63097,1167606.77128
2017-09-16 15:00:00,2769143.68544,1119921.83371,1103180.83961,1119921.83371,1167606.77128
2017-09-16 16:00:00,2775518.68544,1119926.03644,1103578.34184,1119926.03644,1167606.77128
2017-09-16 17:00:00,2781893.68544,1119930.23918,1103773.03149,1119930.23918,1167606.77128
2017-09-16 18:00:00,2799100.78147,1119934.44191,1104236.5235,1119934.44191,1167606.77128
2017-09-16 19:00:00,2805475.78147,1119938.64464,1104236.5235,1119938.64464,1167606.77128
2017-09-16 20:00:00,2811850.78147,1119942.84738,1104236.5235,1119942.84738,1167606.77128
2017-09-16 21:00:00,2818225.78147,1119944.39657,1104236.5235,1119944.39657,1167606.77128
2017-09-16 22:00:00,2824600.78147,1119944.39657,1104236.5235,1119944.39657,1167606.77128
2017-09-16 23:00:00,2830975.78147,1119944.39657,1104236.5235,1119944.39657,1167606.77128
2017-09-17 00:00:00,2846953.66303,1126418.79737,1113648.34384,1126418.79737,1170916.04167
2017-09-17 01:00:00,2853328.66303,1131130.83802,1118374.09678,1131130.83802,1170916.04167
2017-09-17 02:00:00,2859703.66303,1135096.88032,1122373.97217,1135096.88032,1170916.04167
2017-09-17 03:00:00,2866078.66303,1138541.51886,1125883.69046,1138541.51886,1170916.04167
2017-09-17 04:00:00,2872453.66303,1140614.51098,1128378.54804,1140614.51098,1170916.04167
2017-09-17 05:00:00,2878828.66303,1141666.01795,1130398.4836,1141666.01795,1170916.04167
2017-09-17 06:00:00,2893793.70752,1142398.7231,1132891.14122,1142398.7231,1170916.04167
2017-09-17 07:00:00,2900168.70752,1142904.31923,1134435.28457,1142904.31923,1170916.04167
2017-09-17 08:00:00,2906543.70752,1143001.98798,1135375.8854,1143001.98798,1170916.04167
2017-09-17 09:00:00,2912918.70752,1143021.31337,1135791.75121,1143021.31337,1170916.04167
2017-09-17 10:00:00,2919293.70752,1143021.31337,1136192.88195,1143021.31337,1170916.04167
2017-09-17 11:00:00,2925668.70752,1143021.31337,1136594.01268,1143021.31337,1170916.04167
2017-09-17 12:00:00,2940448.22439,1143021.31337,1137394.17525,1143021.31337,1170916.04167
2017-09-17 13:00:00,2946823.22439,1143021.31337,1137783.69932,1143021.31337,1170916.04167
2017-09-17 14:00:00,2953198.22439,1143021.31337,1138173.22339,1143021.31337,1170916.04167
2017-09-17 15:00:00,2959573.22439,1143021.31337,1138387.26045,1143021.31337,1170916.04167
2017-09-17 16:00:00,2965948.22439,1143021.31337,1138563.86362,1143021.31337,1170916.04167
