Datetime,TotalD,GEFS,NDFD,GAVG,REAL
155,1533501.687360237,627301.931129268,536085.4980093761,581647.6334937947,621647.135018732
156,1611014.3500154046,650002.0640738213,580377.8274859642,611218.6056669636,636206.2198579502
157,1617389.3500154046,655739.5640738213,586115.3274859642,616956.1056669636,641943.7198579502
158,1623764.3500154046,661477.0640738213,591852.8274859642,622693.6056669636,647681.2198579502
159,1630139.3500154046,667214.5640738213,597590.3274859642,628431.1056669636,653418.7198579502
160,1636514.3500154046,672952.0640738213,603327.8274859642,634168.6056669636,659156.2198579502
161,1642889.3500154046,678689.5640738213,609065.3274859642,639906.1056669636,664893.7198579502
162,1711144.4506532308,699900.9057573436,642179.0304504982,665868.5840057245,689129.5965589563
163,1717519.4506532308,705638.4057573436,642179.0304504982,671606.0840057245,694867.0965589563
164,1723894.4506532308,711375.9057573436,642179.0304504982,677343.5840057245,700604.5965589563
165,1730269.4506532308,717113.4057573436,642179.0304504982,683081.0840057245,706342.0965589563
166,1736644.4506532308,722850.9057573436,642179.0304504982,688818.5840057245,712079.5965589563
167,1743019.4506532308,728588.4057573436,642179.0304504982,694556.0840057245,717817.0965589563
168,1804569.4069376006,739235.8453475005,689226.0757690507,716250.258215064,723554.5965589563
169,1810944.4069376006,743320.7893236288,694963.5757690507,721987.758215064,729292.0965589563
170,1817319.4069376006,747790.2343559404,700701.0757690507,727725.258215064,735029.5965589563
171,1823694.4069376006,752540.3673237015,706438.5757690507,733462.758215064,740767.0965589563
172,1830069.4069376006,757437.4931973348,712176.0757690507,739200.258215064,746504.5965589563
173,1836444.4069376006,762527.7919731998,717913.5757690507,744937.758215064,752242.0965589563
174,1893664.530253528,770960.187682141,747322.8090051329,758366.1236222337,757979.5965589563
175,1900039.530253528,775819.092935051,753060.3090051329,764103.6236222337,763717.0965589563
176,1906414.530253528,781198.2108557096,758797.8090051329,769841.1236222337,769454.5965589563
177,1912789.530253528,786665.021536537,764535.3090051329,775578.6236222337,775192.0965589563
178,1919164.530253528,792402.521536537,770272.8090051329,781316.1236222337,780929.5965589563
179,1925539.530253528,798140.021536537,776010.3090051329,787053.6236222337,786667.0965589563
180,1979645.2391847263,806438.4372517974,795929.8189819938,801316.744706004,792404.5965589563
181,1986020.2391847263,812011.2087641819,800303.9245136795,806921.6245820199,798142.0965589563
182,1992395.2391847263,817748.7087641819,805931.8878695553,812659.1245820199,803879.5965589563
183,1998770.2391847263,823486.2087641819,811669.3878695553,818396.6245820199,809617.0965589563
184,2005145.2391847263,829223.7087641819,817406.8878695553,824134.1245820199,815354.5965589563
185,2011520.2391847263,834961.2087641819,823144.3878695553,829871.6245820199,821092.0965589563
186,2059999.8403845448,843063.5222871053,838034.4201818123,839915.6317702858,826829.5965589563
187,2066374.8403845448,848801.0222871053,838034.4201818123,845653.1317702858,832567.0965589563
188,2072749.8403845448,854538.5222871053,838034.4201818123,851390.6317702858,838304.5965589563
189,2079124.8403845448,860276.0222871053,838034.4201818123,857128.1317702858,844042.0965589563
190,2085499.8403845448,866013.5222871053,838034.4201818123,862865.6317702858,849779.5965589563
191,2091874.8403845448,871751.0222871053,838034.4201818123,868603.1317702858,855517.0965589563
192,2136254.596558956,878486.2227630323,868384.6151706697,875504.9192843176,861254.5965589563
193,2142629.596558956,883273.4402624548,872887.961895074,880496.0688839457,866992.0965589563
194,2149004.596558956,888441.0122329744,878020.8853649006,885677.4786709793,872729.5965589563
195,2155379.596558956,893625.1194638797,883322.0437593429,890861.5859018846,878467.0965589563
196,2161754.596558956,898809.2266947851,889059.5437593429,896045.6931327899,884204.5965589563
197,2168129.596558956,904298.4846641208,894797.0437593429,901685.3465515749,889942.0965589563
198,2208904.2570356186,912504.9073042204,910438.8368328863,909857.7625241219,895679.5965589563
199,2215279.2570356186,918242.4073042204,912895.9667517506,915595.2625241219,901417.0965589563
200,2221654.2570356186,923979.9073042204,916683.4188843949,921332.7625241219,907154.5965589563
201,2228029.2570356186,929717.4073042204,921687.7059459601,927070.2625241219,912892.0965589563
202,2234404.2570356186,935454.9073042204,927382.215575782,932807.7625241219,918629.5965589563
203,2240779.2570356186,941192.4073042204,933119.715575782,938545.2625241219,924367.0965589563
204,2279308.9899135777,948398.748856942,942604.0818581132,946466.9987862211,930104.5965589563
205,2285683.9899135777,954136.248856942,943751.9357086455,952204.4987862211,935842.0965589563
206,2292058.9899135777,959873.748856942,946516.8136236344,957941.9987862211,941579.5965589563
207,2298433.9899135777,965611.248856942,950564.6776339561,963679.4987862211,947317.0965589563
