Datetime,TotalD,GEFS,NDFD,GAVG,REAL
429,1217857.161720933,141320.86811901256,483528.5931436869,225452.5524439306,50915.6168705961
430,1217857.161720933,141320.86811901256,483528.5931436869,225452.5524439306,50915.6168705961
431,1217857.161720933,141320.86811901256,483528.5931436869,225452.5524439306,50915.6168705961
432,1217916.9655456708,141320.86811901256,483528.5931436869,225452.5524439306,50915.6168705961
433,1217916.9655456708,141320.86811901256,483528.5931436869,225452.5524439306,50915.6168705961
434,1217916.9655456708,141320.86811901256,483528.5931436869,225452.5524439306,50915.6168705961
435,1217916.9655456708,141320.86811901256,483528.5931436869,225452.5524439306,50915.6168705961
436,1217916.9655456708,141320.86811901256,483528.5931436869,225452.5524439306,50915.6168705961
437,1217916.9655456708,141320.86811901256,483528.5931436869,225452.5524439306,50915.6168705961
438,1217976.7693704087,141320.86811901256,483528.5931436869,225452.5524439306,50915.6168705961
439,1217976.7693704087,141320.86811901256,483528.5931436869,225452.5524439306,50915.6168705961
440,1217976.7693704087,141320.86811901256,483528.5931436869,225452.5524439306,50915.6168705961
441,1217976.7693704087,141320.86811901256,483528.5931436869,225452.5524439306,50915.6168705961
442,1217976.7693704087,141320.86811901256,483528.5931436869,225452.5524439306,50915.6168705961
443,1217976.7693704087,141320.86811901256,483528.5931436869,225452.5524439306,50915.6168705961
444,1218034.6891860557,141320.86811901256,483528.5931436869,225452.5524439306,50915.6168705961
445,1218034.6891860557,141320.86811901256,483528.5931436869,225452.5524439306,50915.6168705961
446,1218034.6891860557,141320.86811901256,483528.5931436869,225452.5524439306,50915.6168705961
447,1218034.6891860557,141320.86811901256,483528.5931436869,225452.5524439306,50915.6168705961
448,1218034.6891860557,141320.86811901256,483528.5931436869,225452.5524439306,50915.6168705961
449,1218034.6891860557,141320.86811901256,483528.5931436869,225452.5524439306,50915.6168705961
450,1218078.1340886208,141320.86811901256,483528.5931436869,225452.5524439306,50915.6168705961
451,1218078.1340886208,141320.86811901256,483528.5931436869,225452.5524439306,50915.6168705961
452,1218078.1340886208,141320.86811901256,483528.5931436869,225452.5524439306,50915.6168705961
453,1218078.1340886208,141320.86811901256,483528.5931436869,225452.5524439306,50915.6168705961
454,1218078.1340886208,141320.86811901256,483528.5931436869,225452.5524439306,50915.6168705961
455,1218078.1340886208,141320.86811901256,483528.5931436869,225452.5524439306,50915.6168705961
