Datetime,TotalD,GEFS,NDFD,GAVG,REAL
424,1217797.357896195,150496.97916799955,509320.3122360343,194820.88096387644,49078.6620397638
425,1217797.357896195,150496.97916799955,509320.3122360343,194820.88096387644,49078.6620397638
426,1217857.161720933,150496.97916799955,509320.3122360343,194820.88096387644,49078.6620397638
427,1217857.161720933,150496.97916799955,509320.3122360343,194820.88096387644,49078.6620397638
428,1217857.161720933,150496.97916799955,509320.3122360343,194820.88096387644,49078.6620397638
429,1217857.161720933,150496.97916799955,509320.3122360343,194820.88096387644,49078.6620397638
430,1217857.161720933,150496.97916799955,509320.3122360343,194820.88096387644,49078.6620397638
431,1217857.161720933,150496.97916799955,509320.3122360343,194820.88096387644,49078.6620397638
432,1217916.9655456708,150496.97916799955,509320.3122360343,194820.88096387644,49078.6620397638
433,1217916.9655456708,150496.97916799955,509320.3122360343,194820.88096387644,49078.6620397638
434,1217916.9655456708,150496.97916799955,509320.3122360343,194820.88096387644,49078.6620397638
435,1217916.9655456708,150496.97916799955,509320.3122360343,194820.88096387644,49078.6620397638
436,1217916.9655456708,150496.97916799955,509320.3122360343,194820.88096387644,49078.6620397638
437,1217916.9655456708,150496.97916799955,509320.3122360343,194820.88096387644,49078.6620397638
438,1217976.7693704087,150496.97916799955,509320.3122360343,194820.88096387644,49078.6620397638
439,1217976.7693704087,150496.97916799955,509320.3122360343,194820.88096387644,49078.6620397638
440,1217976.7693704087,150496.97916799955,509320.3122360343,194820.88096387644,49078.6620397638
441,1217976.7693704087,150496.97916799955,509320.3122360343,194820.88096387644,49078.6620397638
442,1217976.7693704087,150496.97916799955,509320.3122360343,194820.88096387644,49078.6620397638
443,1217976.7693704087,150496.97916799955,509320.3122360343,194820.88096387644,49078.6620397638
444,1218034.6891860557,150496.97916799955,509320.3122360343,194820.88096387644,49078.6620397638
445,1218034.6891860557,150496.97916799955,509320.3122360343,194820.88096387644,49078.6620397638
446,1218034.6891860557,150496.97916799955,509320.3122360343,194820.88096387644,49078.6620397638
447,1218034.6891860557,150496.97916799955,509320.3122360343,194820.88096387644,49078.6620397638
448,1218034.6891860557,150496.97916799955,509320.3122360343,194820.88096387644,49078.6620397638
449,1218034.6891860557,150496.97916799955,509320.3122360343,194820.88096387644,49078.6620397638
450,1218078.1340886208,150496.97916799955,509320.3122360343,194820.88096387644,49078.6620397638
451,1218078.1340886208,150496.97916799955,509320.3122360343,194820.88096387644,49078.6620397638
452,1218078.1340886208,150496.97916799955,509320.3122360343,194820.88096387644,49078.6620397638
453,1218078.1340886208,150496.97916799955,509320.3122360343,194820.88096387644,49078.6620397638
454,1218078.1340886208,150496.97916799955,509320.3122360343,194820.88096387644,49078.6620397638
455,1218078.1340886208,150496.97916799955,509320.3122360343,194820.88096387644,49078.6620397638
